c.commentId,text,category
UgzLn5xh0ilOLApjx_14AaABAg,"O state con noi, o siete nemici. Non mi interessano altre posizioni",Estremismi ideologici
UgzWJUpxotSvSkQ_T9B4AaABAg,Grazie ❤..mi spiace perché voi ci andate di mezzo e vi fa soffrire....,Positiva
UgyE_zcC580cHS2IBZh4AaABAg,"Per me chiunque viene nel mio paese, per lavorare, perché gli piace la nostra cultura, per studiare, per arricchirlo con la propria cultura , in amicizia e fratellanza va più che bene.
Chi non sopporto e chi viene a delinquere, sporcare, insultare , sia bianco nero o verde a pallini blu.",Neutrale
UgyVbjSDqe2OnzMvKiJ4AaABAg,Sei uno dei pochi che la vede così.,Positiva
UgzgKKMCpZ2xtbn_ONt4AaABAg,"Non esistono le religioni fratello Dio uno per tutti. La religione la usano i cattivi per manipolare le menti delle persone. Prendete provvedimenti voi  i panni sporchi vanno lavati in casa,voi integrati,voi che pagate le tasse, fermate questi barbari, gli spacciatori esistono perché c'è il consumo di droga lo spacciatore può essere anche italiano Romeno Cinese Marocchino ec ec....",Complottismo
UgyQjsJlef6OH5ZbiF54AaABAg,Ammettere é il primo passo,Neutrale
UgzXCV-1IEgibFvJ6ZJ4AaABAg,"Bravo,hai tutto il mio rispetto 🙏",Positiva
UgzU2NEGgZVCzhSCdQt4AaABAg,Mi piacerebbe conoscerti…!,Neutrale
UgzxyOYaRji054NhQ0B4AaABAg,Bravo👏👏👏👏,Positiva
UgzgYjp3b75YnytL_zF4AaABAg,Caro ragazzo hai ragione e mi dispiace della situazione che si lanciano accuse a ventaglio....però per me la situazione è colpa del governo e della giustizia....ciao ragazzo un abraccio di ❤,Negativo
UgznPdKj9f7b4MV-T114AaABAg,Sei  onesto e grande ti rispetto e e un onore averti in italia e ti meriti di essere italiano❤❤❤🇮🇹🙇‍♂️👍👍😘,Positiva
UgwT2NnPBoIgFn-z5ZJ4AaABAg,Hai ragione ...allora aiutateci con i fatti,Neutrale
UgzCidGwbP9P2irdHYh4AaABAg,"Bene , allora prova a farli ""ragionare xké siamo stanchi/stufi ..........Ke se ci girano un po' di più......... reagiamo anche noi",Negativo
Ugwe5hozhejjKnn5gdt4AaABAg,sei una persona onestà e intelligenza,Positiva
UgzPejhL4vwWuAGJqo14AaABAg,Grande Bro!❤,Positiva
UgwOxLMI1rkSrYg2mKJ4AaABAg,Bravissimo 👏,Positiva
Ugz5UAiXOVolwV77Jxx4AaABAg,Bravo amico! Tu sei il benvenuto!!,Positiva
Ugx6W6uSVVx43LO_iC54AaABAg,👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🌹,Positiva
UgzTuNQd_n1M9I_oCyp4AaABAg,"Il rispetto delle regole è il primo e fondamentale passo per l'integrazione; continua cosį, sei sulla strada giusta,",Positiva
Ugzud5SJQ9AiDHOd9qB4AaABAg,Grande,Positiva
Ugxor3m7UgtAT47EYDx4AaABAg,"Allora fai un assemblea unisci tutti guesti criminali e parla a loro , fai capire guello che hai detto .perche' da me l' 80 per cento nei carceri sono neri , dai vai ! Parla a loro , 😮😮😮",Discriminatorio
UgxiODuRhSjcBOZBk_t4AaABAg,Bravo 👏🏿,Positiva
UgxEJKTULGWs6CzhL3J4AaABAg,Tornate nella vostra terra e difendetela,Discriminatorio
UgxDF1Utkon238lQRKx4AaABAg,Sei troppo onesto,Positiva
UgwdvNquqEuwgBBIVE54AaABAg,Tu sì che sei un amico!,Positiva
UgxKeHVKVotLJqFwgvV4AaABAg,BRAVOOOOOOOO  sei un grande ti auguro tanta fortuna e salute,Positiva
Ugz8_sqTD0CjeY7zfex4AaABAg,BRAVO TU SEI UN GRANDE ITALIANO,Positiva
Ugz5RPgrg5tYj31PIJN4AaABAg,"Perché  non intervenite voi con i vostri connazionali?  Cerchiamo di vivere bene tutti insieme. Ci  stanno mettendo uno contro l altro. Io non penso che tutti gli stranieri siano qui per delinquere, ma in questo modo stiamo male tutti.",Neutrale
UgydhvdHTpg0W8gAHGZ4AaABAg,Primo può succederà una guerra laziale con in America negli anni 60,Allarmismo
UgwSvh4qBsVOrH4Y7n54AaABAg,"Pelle nera,ma idee chiare!",Positiva
UgyzWyG4yvgoqQTUz1F4AaABAg,M'a va'afanculo.,Negativo
Ugyiil0xKEsT56E48Mp4AaABAg,Bravissimo se ti compiti bene sei ben venuto un abbraccio,Positiva
UgwpLXHh5EfSHi5aW7l4AaABAg,"BRAVO !!! 
GIUSTO !!!! 

QUESTO CHE ACCADE
È VOLUTO DALLE SINISTRE 
E CI RIMETTERANNO TUTTI
GLI STRANIERI PERCHÉ SE 
IL GOVERNO PUR DI DESTRA NON PUÒ FAR
NULLA ...
PERCHÉ ALTRIMENTI FASCISTA....
PERCHÉ """"""BRUXELLES""""""""
PERCHÉ I VERGOGNOSI 
MAGISTRATI ROSSI ... 
BEH....
ALLORA TEMO CHE 
QUALCUNO POSSA PENSARE DI ORGANIZZARE 
ALTRO.....VIOLENZA....
GRUPPI. 
BRANCHI .
RONDE 
AUSPICO CHE CIÒ NON 
ACCADA ....MA I PRESUPPOSTI PURTROPPO 
CI SONO TUTTI. 

MALEDETTA SINISTRA !!!!!",Estremismi ideologici
UgwWHOFrLKY_GJpydCx4AaABAg,Vedete il comportamento della maggioranza degli stranieri fa mettere in cattiva luce anche chi lavora e vive onestamente,Neutrale
UgyGwcdyOpHwSxb9P_J4AaABAg,"Bravissimo, fossero tutti illuminati come te,",Positiva
UgyQesD3oRewbu5xju94AaABAg,"Parlaci di quel gruppo Facebook di africani, dove c'è un tuo fratello che si fa chiamare BIOLOGICO che continuamente parla male di questo paese.",Negativo
UgwoodR90e-fmjOyQJZ4AaABAg,"Allora denuncia e denuncia ad oltranza.....perché la maggior parte degli immigrati commettono reati
Denuncia Fratello",Discriminatorio
UgyGNnIuaACrKkWM2B54AaABAg,Qui a milano succedono in Calabria mo sennò sono morti che camminano,Allarmismo
UgzQu2xw6yoTrQJIFRx4AaABAg,Digli di venire in calabria checi tuoi stranieri te li mandiamo in una cassa da morto esclusi i buoni,Estremismi ideologici
Ugxw6vvWlAp1uy5WTbt4AaABAg,Bravo,Positiva
Ugytn1se6zBzGGJEy-d4AaABAg,"Hai ragione, la gente fa di tutta l'erba un fascio. 
Quindi, se delinque un ganese tutti i ganesi saranno delinquenti e così via... Una volta mi dispiaceva che fosse così ma oggi ne sono quasi contento, perché sembra sia l'unico modo per mandarvi via.
E fortunatamente ora c'è la Meloni, che io voterò con piacere e che ha cominciato a rimpatriare gli irregolari.
Via tutti dell'Italia! Siamo stufi degli assassini, degli stupratori, degli spacciatori, dei vagabondi dei ladri e dei borseggiatori!...",Discriminatorio
Ugy6eZVjGLdy-XAUOoR4AaABAg,"qualcuno lo inizia a capire,ma sono pochi quelli che lo capiscono. noni dobbiamo prendere milioni di persone nel nostro paese perchè una percentuale bassissima di questi non rompe il ca???  non è solo la microcriminalità ma siete spesso anche dei vicini fastidiosi",Discriminatorio
UgwLxjGiKIyPvOQQp9B4AaABAg,Grazie!,Positiva
UgwY9lm_MxMxpRZbXUR4AaABAg,"Ciao ti racconterò la mia,io mi chiamo Fabio e sono una persona con una disabilità intellettiva,ma non stupido.
Io sono scappato da una famiglia disfunzionale dove non venivano neanche garantite le cure di cui una persona non ne dovrebbe fare a meno,ma in modo opportunista l'unico direi dovere era quello di portare tanto denaro in forma di contanti,e io percepisco solamente una piccola pensione di invalidità puoi immaginare...
Oggi dopo venti anni così sono riuscito a dichiarare che il luogo dove risiedevo non rispondeva ai diritti umani e ho cercato un piccolo seminterrato dove vivere con tanto di problemi di un po' troppa umidità 😢,ma di più non mi potevo permettere e ci sto da circa 5 anni....
Anche io ho pochi amici,ho 46 anni e gli anni della mia giovinezza ormai sono sfiorati,ma come te e insieme ad un gruppo di supporto ho capito che si può sempre fare qualcosa e stare bene anche senza amiche e amici,ma credo nell' amicizia che vince tempo e i tempi,e spero che possa essere e esistere.
Ma vorrei dare un messaggio se siete vittime di violenza psicologica e economica fatevi forza e informare chi ti ha in cura, perché chi fa questo abuso gioca sulla tua paura e si approfitta della tua disabilità per chiedere più denaro possibile sempre di più fino a portare le persone a rubare per uno spazzolino,o un dentifricio diverso.
Questa è la mia esperienza.
Ciao",Neutrale
Ugw4pGAdEQGK3cG_-px4AaABAg,"Aurora sei mitica! grazie di esistere <3
a me piacerebbe esserti amico",Positiva
Ugyk_Pqlr6WSWyQCo414AaABAg,Da sola per tutta la vita? E hai un ragazzo? C'è qualcosa che non afferro,Neutrale
UgwObaVBGe7l8JiN2xl4AaABAg,Brava. Lo avessi capito prima!,Positiva
Ugxe9X4I4ehOyh36qXB4AaABAg,La vita è uno sfruttarsi a vicenda. Chi non vuole farlo rimane solo.,Negativo
UgwVugpeoZcLQGoQENJ4AaABAg,"Secondo Aristotele esistono tre tipi di amicizia: quella basata sull'utile (quando si hanno dei vantaggi da questa amicizia), quella basata sul piacere (si è amici per simpatia, per divertimento), e poi c'è l'amicizia vera, basata sulla bontà. Nei primi due casi non si vuole bene alla persona per quello che è davvero; se la persona smette di essere utile o piacevole l'amicizia finisce. L'amicizia vera invece nasce tra persone buone che hanno gli stessi valori e si stimano per questo. Solo in questo caso nasce un sentimento d'affetto che dura nel tempo perchè si basa appunto su un'affinità profonda e una stima reciproca. Ma questo tipo di amicizia purtroppo è rara proprio perchè profonda. Non sei tu il problema, tutti ci troviamo in questa situazione. E' difficile trovare persone che vibrano sulla nostra stessa lunghezza d'onda e quando le troviamo non è detto che possiamo coltivare quell'amicizia, per motivi anche legati alla vita e agli impegni quotidiani... L'amicizia vera è rara. Molti si accontentano dei primi due tipi di amicizia.",Neutrale
UgwP7zjhZOwu4-WAry94AaABAg,"Eccomi, ho lavorato tanto e dato tanto nelle relazioni perché notavo (e mi hanno fatto notare tutta la vita), delle difficoltà a relazionarmi che gli altri non avevano, almeno non come me e, si sa, non tutto è ""casuale"" ma può avere anche una spiegazione ""clinica"". Così con tanto olio di gomito ho investito tempo ed energie per ""imparare"" ciò che per altri viene apparentemente naturale. Anche io però ho avuto amicizie circoscritte al lavoro, l'università, ecc diciamo delle amicizie a tempo determinato. Alcune volte si sono allontanati loro, altre io. E ultimamente verso i 30 anni ho fatto lo ""switch"" di cui si parla nel video, a stare bene da sola tanto da preferirlo. Ho capito che nell' amicizia bisogna accettare ľaltra faccia della medaglia, quella che noi persone ""sole"" abbiamo spesso ignorato, non apposta, vedendo appunto solo il ""bello"" delle amicizie (braciolate, mare, divertimento apparentemente genuino). Parlo di quelle situazioni come litigi, incomprensioni, permalosie, invidie, rancori repressi, ripicche. Da qui il mio ""switch"". Mi sono chiesta se vale la pena spendere il mio tempo e le mie energie anche per questo: perché nell' amicizia bisogna accettare sia il bello che il brutto. Mi sono chiesta se sono disposta ad accettare quelle situazioni che mi scaricavano emotivamente fino a svuotarmi, e mi sono chiesta se per tutto questo tempo avessi effettivamente messo al centro me stessa e basta, o se il mettere al centro me stessa doveva obbligatoriamente passare attraverso ľavere delle amicizie...e se sì perché? Adesso non mi sento più sbagliata, nonostante stia faticando molto anche io a fidarmi dell' altro, tuttavia le cicatrici non solo sono normali, ma sono la testimonianza di averci almeno provato in maniera autentica❤ dobbiamo solo che essere fieri di noi",Positiva
UgzHHMVxVLazLyGI-5F4AaABAg,"Neanche io ho amici, ma sto cercando di rimediare creando una routine di attività da fare insieme nella vita reale poter conoscere nuove persone, e su questo canale sto cercando di mettere le informazioni necessarie per raggiungerlo.
Se passi per Napoli ci possiamo andare a fare una partita a biliardo 😁.",Neutrale
UgyANMCeZx8ZHbmy1pN4AaABAg,Ciao piacere angelo 29 anni di bologna io sono messo uguale ci conosciamo dai ti lascio il mio numero,Neutrale
UgyDlsCptQ50rdQ9ash4AaABAg,"Immagini un mondo in cui una forza dominante tenda a unire tutti in una maionese sociale facilmente dominabile e conformabile attraverso il denaro e il vincolo di gruppo. La forza può avere molti nomi (satana, la massoneria, il comunismo, il capitalismo, la chiesa, la democrazia, la dittatura, ecc.) e nonostante la sua potenza di fuoco (essere felici con gli altri è una spinta a conformarsi nella maionese) veda degli individui che mantengono una propria individualità (per andare a cena con le sue amiche poteva trovare anche i soldi prostituendosi o rubando o spacciando o facendo debiti). A quel punto quella forza la renderà un corpo estraneo e la disconnettera' quando vede che non è entrata nel processo di ""Maionesizzazione"". Nel suo caso noto però una forza fuori dal comune altri non sono stati così fermi (guardi su YouTube il video dei Linkin Park ""Numb""). Una buona fortuna a Lei cara ragazza!!!",Complottismo
UgyufJ0t7XbW2DgUJ7p4AaABAg,"il Suss $istema MassonicoOccidentale programma gli umani per l infelicita',perche' un infelice e' facile da sottomettere controllare e mai si evolvera',quindi restera'in gabbia sempre!  maifamiglia,maifigli,sempre a lavorare,comprare cose inutili,e'come se non fosse mai nato! 666  :missione compiuta! Amen",Complottismo
Ugx4hpgKt9BJt7suuUx4AaABAg,"Pensavo di essere l'unica, ma mi rendo conto che non sono l'unica a pensare che sia questo il problema, perché tutti gli altri se ne vanno.",Negativo
UgwYcwUzK6J7MtKxMG54AaABAg,"Io ho una fortuna , in mio migliore amico, ci credi che lo vedo più quando io o lui passiamo brutti periodi di quelli belli?
Ci supportiamo quando la vita è tosta, certo gioiamo delle cose belle, perché sono rare, rare come le belle persone.",Positiva
UgyfWJW-fnblnhL8lZx4AaABAg,"Ciao Aurora, mi sei capitata per caso questo video mi ha coinvolto molto. Ho avuto una vita simile alla tua diciamo che per anni ho avuto compagnie grandi relazioni amorose durate anche anni, mi sentivo tra virgolette parte di qualcosa ma avevo anche questo senso di solitudine che mi pervadeva, ad oggi sono solo per davvero ma quella sensazione è scomparsa negli anni le amicizie sono andate perdute per vari motivi sono single da tempo ma non mi sono mai sentito meglio. Ho imparato a stare davvero in compagnia di me stesso ad amarmi a riempirmi e lentamente la mia mente ha iniziato a basarsi su se stessa, ad oggi mi sento realizzato in varie cose ho raggiunto obbiettivi per me importanti grazie alla solitudine perché ho creato nel tempo uno spazio di lavoro con me stesso dove essere focus, in fondo siamo tutti soli che abbiamo 3000 persone attorno o 0 nessuno può ""salvarci"" ci sono arene nella vita che comunque dovrai presentarti da solo/a, ho smesso di essere dipendente emotivamente dalle persone e ho smesso di delegare il compito agli altri di rendermi felice. Alla fine come diceva Carl Jung: la solitudine è pericolosa, crea dipendenza, una volta che ti rendi conto di quanta pace c'è in essa, non vuoi più avere a che fare con le persone.",Positiva
Ugw9EYYHsHF4DqwaLuZ4AaABAg,"grazie per aver condiviso la tua esperienza
io vivo molto tempo nella solitudine e riguardando il passato, credo che sia io il problema
di recente un parente ha detto che tendo a _isolarmi_",Negativo
UgxgOgzKD8Bd_klpsHZ4AaABAg,L’amicizia fa le corna🤘e la pratica fa le corna,Negativo
UgwSW9iBITHnQxhtzxJ4AaABAg,"Anch' io condivido la risposta, per cui le persone intelligenti e introsprttive cercano pochi legami, seri e tendono a stare soli❤",Positiva
Ugzm_3NNvM5TAoLPu1J4AaABAg,"hai ragione e te lo scrive un uomo di 50 anni che ha solo un amico telefonico,(causa distanza). Con il passare del tempo ho capito che ero circondato da persone false, che mi usavano e non mi supportavano mai, mentre io c'ero sempre, ed ho sbagliato. Ora sono solo con me stesso, vivo per me e va bene cosi",Positiva
UgxHQUDXLDIyEW2-eFR4AaABAg,"Ciao Aurora, ho scoperto il tuo video sulla mia home di youtube e l'ho ovviamente aperto per il titolo. Io come te ho passato la mia intera esistenza credendo che quelle che chiamavo ''migliori amiche'' lo fossero veramente, ma poi ho scoperto per un motivo o per un altro che erano semplici persone di passaggio in quella fase della mia vita. Tutt'oggi non ho amiche o meglio, la mia unica amica del cuore è lontana e non la vedo mai e come hai detto tu non so cosa voglia dire andare al mare, o festeggiare qualsiasi ricorrenza insieme ad un gruppo di amici. Io continuo ad incolpare me stessa e a pensare di non piacere alle persone, so che è un processo molto lungo ma spero un giorno di togliermi questa idea dalla testa. Grazie per le tue parole mi fanno sentire meno sola e meno sbagliata.",Negativo
Ugz1Nw2n6tljlVvdvcl4AaABAg,Semplice ....su 1000 amici forse uno o due lo sono davvero..cosi come le fidanzate e le mogli!😂,Negativo
UgxmInoyCJMZkvRpUpx4AaABAg,"Ciao, sono un ragazzo solitario e ho pure 22 anni; ho quasi lo stesso problema.",Neutrale
UgzKdY5qchFYb6598xF4AaABAg,"Questo video è una bomba. Credo anche sia lo specchio di una società veramente frivola, vuota, dove le persone possono benissimo essere considerate usa e getta ed esattamente così vengono trattate. Questo video lo sento proprio mio, e condivido ogni parola. Bravissima👏🏻",Positiva
Ugwy3hye6D2b8EaZMs14AaABAg,❤,Positiva
UgxVjsLBrLzrAZHlw_l4AaABAg,"Viviamo in un periodo storico in cui ci sentiamo tutti più soldi e per questo non ci sentiamo coinvolti nei luoghi di aggregazione.
Ma la verità è anche che siamo cattivi, esigenti e distratti. Sai quante volte ho provato anch'io ad attacare bottone in uni e in palestra? Eppure non si fanno mai sentire o lo fanno solo per bisogno. Mi sono arreso: ho iniziato ad avere cura della mia personalità, dei miei obiettivi e delle mia pace interiore, analogamente a come dici tu.",Negativo
